UserID,Price,Recency,SubDiffDay,Channel_MOBILE,Channel_WEB,PaymentType_Cash,PaymentType_Mobile Payment,PaymentType_Online Credit Card,Discount_No,Discount_Yes,Category_Computers & Laptops,Category_Electronic Accessories,Category_Female Fashion,Category_Female Shoes,Category_Hobbies,Category_Indoor Sports,Category_Kitchen Electronics,Category_Male Fashion,Category_Male Shoes,Category_Outdoor Sports,Category_Smart Phones,Category_Smart Watches,Category_Sound Systems,Category_Sport Shoes,Category_TVs and TV Sets,Age,Gender_MALE,Location_ADANA,Location_ANKARA,Location_ANTALYA,Location_BURSA,Location_ESKISEHIR,Location_ISTANBUL,Location_IZMIR,Location_KAYSERI,Location_TRABZON,Churned
500433962,1205.37,25.0,1323.0,0,26,19,6,1,26,0,0,1,20,1,0,0,1,0,0,0,0,0,0,3,0,37.0,0,0,0,0,0,1,0,0,0,0,0
500434072,138.75,351.0,70.0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.0,0,0,0,0,0,0,0,0,1,0,1
500434611,489.6,132.0,834.0,3,0,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,37.0,1,0,0,0,0,0,1,0,0,0,0
500434787,665.37,11.0,729.0,11,3,6,7,1,14,0,0,0,2,4,0,0,0,1,1,0,0,0,0,2,4,19.0,0,0,0,0,0,1,0,0,0,0,0
500434809,1226.01,18.0,2601.0,20,0,11,6,3,20,0,5,0,3,0,0,0,3,0,0,0,0,0,0,6,3,27.0,0,0,0,1,0,0,0,0,0,0,0
500434897,647.7,455.0,212.0,11,0,7,4,0,11,0,0,0,4,1,0,0,0,0,2,0,2,0,0,2,0,38.0,0,0,0,0,0,0,0,0,1,0,1
500435117,54.0,321.0,314.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0,0,0,0,0,0,0,0,0,1,1
500435172,763.5,9.0,980.0,13,0,4,9,0,13,0,0,0,1,0,0,0,0,0,1,0,5,0,0,5,1,19.0,0,0,0,0,0,0,0,0,0,1,0
500435315,1210.17,28.0,413.0,0,20,4,16,0,20,0,0,4,0,1,0,0,0,0,0,0,15,0,0,0,0,45.0,0,0,0,0,0,0,0,0,0,1,0
500436173,54.0,8.0,1431.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.0,0,0,0,0,1,0,0,0,0,0,0
500436217,198.0,267.0,473.0,7,0,7,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,50.0,1,0,0,0,0,0,0,1,0,0,1
500436294,87.0,54.0,260.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37.0,1,0,0,0,0,0,0,1,0,0,0
500436349,104.25,6.0,893.0,3,1,4,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,41.0,0,0,0,0,0,0,0,0,0,1,0
500436371,220.5,0.0,911.0,8,0,8,0,0,8,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,37.0,1,0,0,0,0,0,0,1,0,0,0
500436855,30.15,409.0,496.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.0,1,0,0,0,1,0,0,0,0,0,1
500437207,90.0,154.0,2070.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38.0,0,0,0,0,0,0,1,0,0,0,0
500437680,623.97,263.0,63.0,8,0,4,0,4,8,0,0,4,2,0,0,0,0,0,1,0,0,0,0,1,0,28.0,1,0,0,0,0,0,1,0,0,0,1
500437933,550.14,6.0,1683.0,8,0,1,0,7,8,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,38.0,1,0,0,1,0,0,0,0,0,0,0
500438076,1666.05,5.0,2790.0,7,10,5,12,0,17,0,4,1,7,0,0,0,0,0,0,0,0,0,0,1,4,38.0,0,0,0,0,1,0,0,0,0,0,0
500438395,271.5,30.0,823.0,0,11,11,0,0,11,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,32.0,1,0,0,0,0,0,0,0,0,1,0
500438406,3526.74,0.0,1177.0,33,1,20,14,0,34,0,12,4,0,0,0,0,0,6,0,0,0,0,0,0,12,37.0,0,0,0,1,0,0,0,0,0,0,0
500438879,173.85,403.0,1669.0,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.0,0,0,0,0,1,0,0,0,0,0,1
500438978,143.4,259.0,645.0,0,2,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36.0,0,0,0,0,1,0,0,0,0,0,1
500439121,129.75,109.0,170.0,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,45.0,0,0,0,0,0,0,0,1,0,0,0
500439209,823.2,7.0,373.0,4,16,18,2,0,20,0,0,1,15,1,0,0,0,0,0,0,1,0,0,0,2,49.0,0,0,0,0,0,0,1,0,0,0,0
500439242,2626.2,46.0,2814.0,52,14,15,4,47,13,53,1,3,19,2,5,0,3,1,4,0,2,0,3,17,6,26.0,0,0,0,0,0,0,0,0,1,0,0
500439352,1763.7,0.0,435.0,36,0,30,6,0,35,1,0,7,0,7,0,0,1,0,0,0,12,0,0,4,5,49.0,0,0,0,0,0,0,0,0,0,1,0
500439407,205.47,338.0,6.0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48.0,0,0,0,1,0,0,0,0,0,0,1
500439660,140.85,161.0,178.0,0,3,3,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,27.0,0,0,0,0,0,0,0,0,1,0,0
500439671,329.4,2.0,318.0,4,0,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,38.0,1,1,0,0,0,0,0,0,0,0,0
500439946,5979.09,6.0,2567.0,77,0,29,16,32,77,0,12,3,21,2,0,0,1,1,1,0,18,0,2,5,11,31.0,1,0,0,1,0,0,0,0,0,0,0
500439990,68.7,350.0,242.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.0,1,0,0,0,1,0,0,0,0,0,1
500440188,538.8000000000001,429.0,418.0,10,0,5,5,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,46.0,1,0,0,0,1,0,0,0,0,0,1
500440199,210.57,276.0,264.0,0,3,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,32.0,0,0,0,0,0,0,1,0,0,0,1
500440287,48.0,246.0,27.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.0,1,0,1,0,0,0,0,0,0,0,0
500440474,140.67,32.0,2188.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.0,1,0,0,0,0,0,0,0,1,0,0
500440485,36.0,188.0,700.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,1,0,0,0,0,0,1,0,0,0,0
500440914,799.5,285.0,26.0,0,8,0,0,8,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,34.0,1,0,0,0,0,0,0,0,0,1,1
500441288,980.0699999999999,11.0,1871.0,17,3,15,5,0,20,0,0,0,14,2,0,0,1,0,0,0,0,0,0,1,2,30.0,1,0,0,1,0,0,0,0,0,0,0
500441442,57.0,363.0,1025.0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,49.0,0,0,0,0,0,0,0,0,1,0,1
500441497,1377.8999999999999,11.0,789.0,0,23,16,7,0,23,0,1,0,9,13,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,1,0
500441706,34.5,302.0,61.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,0,0,0,0,0,1,0,0,0,1
500441871,42.0,498.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.0,1,0,1,0,0,0,0,0,0,0,1
500441948,30.0,22.0,354.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.0,0,0,0,0,1,0,0,0,0,0,0
500441981,30.0,299.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,0,0,0,0,0,1,0,0,0,0,1
500442223,125.25,87.0,852.0,0,3,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0,0,1,0,0,0,0,0,0,0
500442575,4343.5199999999995,393.0,234.0,51,0,8,43,0,51,0,22,0,2,0,0,0,8,0,2,1,1,0,0,7,8,45.0,0,0,0,0,0,0,0,0,1,0,1
500442586,416.55,168.0,526.0,0,11,9,2,0,11,0,0,3,0,2,0,0,2,0,0,0,1,0,0,1,2,36.0,0,0,0,0,0,1,0,0,0,0,0
500442630,113.7,250.0,95.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,0,1,0,0
500442641,602.55,471.0,464.0,11,0,11,0,0,11,0,0,1,1,0,0,0,1,0,2,0,1,0,0,4,1,43.0,1,1,0,0,0,0,0,0,0,0,1
500442674,1503.48,258.0,2052.0,11,0,11,0,0,11,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,2,26.0,0,0,0,0,0,1,0,0,0,0,1
500442806,360.0,121.0,1823.0,8,0,2,6,0,8,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,3,43.0,1,0,0,0,0,0,1,0,0,0,0
500442872,101.1,324.0,24.0,0,3,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,42.0,1,0,0,1,0,0,0,0,0,0,1
500443081,441.15,33.0,1075.0,8,0,4,4,0,8,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,31.0,0,0,0,0,0,0,1,0,0,0,0
500443136,56.25,370.0,2013.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,0,0,0,0,0,1,0,0,0,0,1
500443180,63.0,39.0,1073.0,0,2,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,35.0,1,0,0,0,0,1,0,0,0,0,0
500443213,273.75,266.0,1515.0,4,1,1,1,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,34.0,1,0,0,0,0,0,0,1,0,0,1
500443400,241.35,8.0,536.0,0,3,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,27.0,1,0,0,0,1,0,0,0,0,0,0
500443510,30.0,391.0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,0,0,0,0,0,0,0,1,0,0,1
500443840,556.8,5.0,1731.0,0,9,8,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,1,41.0,0,0,0,0,1,0,0,0,0,0,0
500443862,1683.45,3.0,1158.0,28,0,20,8,0,28,0,1,0,6,8,0,0,0,0,2,0,7,0,0,0,4,50.0,1,0,0,0,0,0,1,0,0,0,0
500444225,6690.42,305.0,64.0,56,0,25,31,0,55,1,0,3,26,1,1,0,3,0,7,0,1,0,0,11,3,33.0,0,0,0,1,0,0,0,0,0,0,1
500444401,677.55,1.0,1052.0,14,0,11,3,0,14,0,0,0,2,3,0,0,4,0,0,0,0,0,0,2,3,23.0,0,0,0,0,0,0,0,0,1,0,0
500444445,350.4,70.0,289.0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25.0,1,1,0,0,0,0,0,0,0,0,0
500444522,313.5,498.0,508.0,1,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29.0,1,0,0,0,0,0,0,1,0,0,1
500444577,83.25,511.0,539.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.0,0,0,0,0,0,0,1,0,0,0,1
500444654,483.54,270.0,2649.0,6,0,0,0,6,6,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,28.0,0,0,1,0,0,0,0,0,0,0,1
500444775,354.12,370.0,257.0,0,5,4,1,0,5,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,36.0,0,0,0,1,0,0,0,0,0,0,1
500444808,857.55,86.0,1095.0,0,9,7,2,0,9,0,0,0,2,1,0,0,0,2,0,0,0,0,0,2,2,39.0,1,1,0,0,0,0,0,0,0,0,0
500444819,1654.05,85.0,750.0,0,31,25,5,1,27,4,0,5,7,5,0,0,0,1,0,0,1,0,7,0,5,39.0,0,0,1,0,0,0,0,0,0,0,0
500444874,133.5,290.0,1213.0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30.0,0,0,0,0,0,0,0,0,1,0,1
500444995,74.85,509.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.0,1,1,0,0,0,0,0,0,0,0,1
500445237,1584.3,20.0,735.0,8,4,3,9,0,12,0,1,2,4,0,0,0,1,0,0,0,0,0,0,2,2,46.0,1,0,0,0,0,0,0,0,0,1,0
500445391,198.0,7.0,1971.0,4,0,2,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,47.0,1,1,0,0,0,0,0,0,0,0,0
500445501,89.85,515.0,401.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,1,0,0,0,0,0,1
500445699,300.9,53.0,746.0,4,0,1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,29.0,1,0,0,0,0,1,0,0,0,0,0
500445743,801.12,6.0,3221.0,0,18,18,0,0,18,0,1,0,5,2,0,0,0,0,0,0,3,0,0,1,6,27.0,1,1,0,0,0,0,0,0,0,0,0
500445842,4900.95,380.0,599.0,115,4,59,60,0,98,21,0,16,71,0,0,0,0,0,2,0,0,0,0,22,8,42.0,1,0,0,1,0,0,0,0,0,0,1
500445864,179.85,72.0,2841.0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,1,0,0,1,0,0,0,0,0,0,0
500446403,68.85,11.0,276.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.0,1,0,0,0,0,0,0,0,1,0,0
500446414,2663.46,22.0,977.0,32,0,20,12,0,32,0,2,1,4,1,0,0,11,0,1,0,0,0,0,6,6,41.0,0,0,0,0,1,0,0,0,0,0,0
500446557,779.55,59.0,973.0,21,2,20,3,0,22,1,0,0,4,5,0,0,0,0,0,0,5,0,0,1,8,42.0,0,0,0,0,0,0,0,1,0,0,0
500446656,47.85,172.0,139.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0,1,0,0,0,0,0,0,0,0,1,0
500446678,30.0,294.0,1203.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,1,0,1,0,0,0,0,0,0,0,1
500446821,890.1,4.0,1683.0,15,27,10,0,32,42,0,0,2,0,7,0,0,1,0,27,0,0,0,0,1,4,19.0,0,0,0,1,0,0,0,0,0,0,0
500447327,433.5,193.0,171.0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1,0,0,1,0,0,0,0,0,0,0
500447437,80.1,11.0,444.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.0,1,0,0,0,1,0,0,0,0,0,0
500447470,548.7,1.0,353.0,6,0,6,0,0,6,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,29.0,0,0,0,0,1,0,0,0,0,0,0
500447547,160.95,289.0,15.0,5,0,1,0,4,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39.0,1,0,0,0,0,0,0,1,0,0,1
500447602,1199.25,360.0,436.0,24,0,4,19,1,23,1,0,4,3,0,0,0,0,0,0,0,3,0,2,8,4,49.0,0,1,0,0,0,0,0,0,0,0,1
500447921,205.47,321.0,1912.0,4,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,41.0,0,0,0,0,0,1,0,0,0,0,1
500447998,307.16999999999996,49.0,1427.0,4,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,49.0,0,0,0,0,0,0,1,0,0,0,0
500448196,60.0,128.0,1157.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,1,0,0,0,0,0,0,0,1,0,0
500448284,205.2,361.0,0.0,0,3,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,21.0,0,1,0,0,0,0,0,0,0,0,1
500448350,1167.87,299.0,64.0,0,16,9,7,0,16,0,1,1,3,1,0,0,3,1,0,0,1,0,0,0,5,37.0,1,0,1,0,0,0,0,0,0,0,1
500448416,506.94,298.0,26.0,4,0,3,1,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,35.0,1,0,0,0,0,0,0,0,0,1,1
500448482,89.85,449.0,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49.0,0,1,0,0,0,0,0,0,0,0,1
500448735,1180.65,0.0,478.0,25,1,24,0,2,26,0,0,1,3,3,0,0,10,0,1,0,0,0,0,1,7,29.0,0,0,0,0,0,0,1,0,0,0,0
500448834,131.7,118.0,2391.0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,39.0,1,0,0,0,0,1,0,0,0,0,0
500449087,1997.55,240.0,636.0,50,0,6,0,44,50,0,0,15,4,8,0,0,2,0,2,1,2,0,0,8,8,32.0,0,0,0,0,1,0,0,0,0,0,0
500449219,42.0,308.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0,0,0,0,0,1,0,0,0,0,1
500449230,137.1,512.0,1533.0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35.0,1,1,0,0,0,0,0,0,0,0,1
500449384,124.8,157.0,2300.0,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31.0,1,1,0,0,0,0,0,0,0,0,0
500449505,191.25,208.0,875.0,0,4,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21.0,1,0,1,0,0,0,0,0,0,0,0
500449560,212.25,5.0,284.0,0,4,3,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,40.0,0,0,0,0,1,0,0,0,0,0,0
500449758,886.35,282.0,1896.0,18,0,13,4,1,18,0,0,4,11,1,0,0,1,0,0,0,0,0,0,0,1,42.0,0,0,0,0,0,0,1,0,0,0,1
500449956,148.05,115.0,199.0,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37.0,0,0,1,0,0,0,0,0,0,0,0
500450055,116.55,35.0,1567.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.0,1,0,0,0,0,1,0,0,0,0,0
500450220,165.0,2.0,2561.0,0,3,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,0,0,0,1,0,0,0,0,0,0
500450363,60.0,453.0,3141.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,1,0,0,0,0,0,0,0,0,1,1
500450451,6663.525,0.0,2018.0,118,16,22,112,0,93,41,11,19,24,8,0,0,6,0,1,8,10,0,1,29,17,26.0,0,0,0,0,0,0,1,0,0,0,0
500450462,510.27,66.0,1344.0,7,1,6,0,2,7,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,49.0,0,1,0,0,0,0,0,0,0,0,0
500450484,2225.37,294.0,920.0,32,0,25,7,0,32,0,2,4,9,0,0,0,1,0,2,0,1,0,0,9,4,31.0,0,0,0,0,0,0,0,0,0,1,1
500451001,215.25,181.0,2672.0,4,0,4,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,33.0,1,0,0,0,1,0,0,0,0,0,0
500451309,38.85,484.0,1705.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,0,1,0,0,0,0,0,0,1
500451353,435.9,292.0,29.0,6,0,5,0,1,6,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,34.0,1,0,1,0,0,0,0,0,0,0,1
500452090,228.6,172.0,124.0,5,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,0,1,0,0,0,0
500452299,647.55,0.0,1121.0,4,8,11,0,1,9,3,0,2,3,0,1,0,0,0,2,0,0,0,0,2,2,24.0,1,0,0,0,0,1,0,0,0,0,0
500453124,1689.75,42.0,825.0,14,0,11,2,1,14,0,0,3,3,1,0,0,0,0,1,0,1,0,0,0,5,42.0,0,0,0,0,1,0,0,0,0,0,0
500453146,457.5,16.0,2502.0,0,10,1,1,8,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,40.0,1,0,1,0,0,0,0,0,0,0,0
500453333,54.75,310.0,654.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.0,0,0,0,0,0,0,0,1,0,0,1
500453432,24.0,426.0,1586.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,1,0,0,0,0,0,0,1,0,0,1
500453674,59.25,17.0,667.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,1,0,0
500453707,60.0,52.0,981.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.0,1,0,0,0,0,0,0,1,0,0,0
500453850,537.3,140.0,229.0,8,0,5,1,2,7,1,0,1,3,0,0,0,0,1,0,0,0,0,0,3,0,50.0,0,0,0,0,0,0,1,0,0,0,0
500453960,391.5,294.0,1339.0,7,0,5,2,0,7,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,27.0,1,0,0,0,0,0,0,0,1,0,1
500454257,939.3,6.0,356.0,14,0,8,6,0,13,1,1,0,3,0,0,0,0,0,0,0,0,0,0,9,1,23.0,0,0,0,0,0,0,0,1,0,0,0
500454268,9160.65,9.0,1174.0,160,0,16,121,23,159,1,1,10,15,0,0,0,6,0,0,15,15,0,1,40,57,38.0,1,0,1,0,0,0,0,0,0,0,0
500454301,1551.0,2.0,293.0,16,0,16,0,0,16,0,0,0,1,2,0,0,0,0,11,0,0,0,1,0,1,30.0,0,0,0,1,0,0,0,0,0,0,0
500454334,80.7,325.0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,1,0,0,0,0,0,0,0,1,0,1
500454499,304.5,39.0,1930.0,0,8,6,2,0,8,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,0,28.0,0,0,0,0,0,0,1,0,0,0,0
500454543,3854.55,2.0,823.0,96,0,64,30,2,96,0,0,4,41,2,0,0,26,10,0,0,1,0,0,9,3,33.0,0,0,0,0,0,1,0,0,0,0,0
500454686,112.65,301.0,13.0,0,3,1,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,50.0,0,1,0,0,0,0,0,0,0,0,1
500454796,350.1,7.0,1078.0,6,0,3,1,2,6,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,37.0,1,0,1,0,0,0,0,0,0,0,0
500454939,76.35,90.0,252.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.0,0,1,0,0,0,0,0,0,0,0,0
500454961,194.55,443.0,575.0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,40.0,1,0,0,0,0,0,0,0,0,1,1
500454994,2868.0,0.0,811.0,30,0,3,6,21,30,0,0,0,6,0,0,0,0,0,0,0,15,0,0,0,9,28.0,0,0,0,0,0,1,0,0,0,0,0
500455038,440.37,28.0,712.0,0,6,1,5,0,6,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,2,49.0,1,0,0,0,0,0,1,0,0,0,0
500455214,401.25,312.0,763.0,9,0,6,3,0,9,0,1,0,1,3,0,0,0,0,0,0,4,0,0,0,0,21.0,1,0,0,0,0,1,0,0,0,0,1
500455434,613.95,4.0,621.0,2,13,15,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,32.0,0,0,0,0,0,0,0,1,0,0,0
500455500,460.92,110.0,404.0,0,8,8,0,0,8,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,28.0,1,0,0,0,0,0,0,0,0,1,0
500455544,321.75,4.0,948.0,2,2,3,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,32.0,1,0,0,0,0,0,1,0,0,0,0
500455621,189.6,209.0,210.0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45.0,0,0,0,1,0,0,0,0,0,0,0
500455742,54.0,197.0,370.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.0,1,0,0,0,0,0,0,1,0,0,0
500455929,111.0,288.0,2934.0,1,1,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23.0,0,1,0,0,0,0,0,0,0,0,1
500455951,251.85,122.0,155.0,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30.0,0,0,1,0,0,0,0,0,0,0,0
500456468,182.97,315.0,880.0,4,0,2,2,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,34.0,0,0,0,0,0,0,1,0,0,0,1
500456633,69.75,290.0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,0,0,0,0,1,1
500456688,462.0,0.0,823.0,5,0,1,4,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,39.0,0,0,0,0,0,1,0,0,0,0,0
500456897,49.95,291.0,370.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0,0,0,0,0,0,0,0,1,0,1
500457007,150.0,24.0,488.0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41.0,1,0,0,0,0,0,1,0,0,0,0
500457150,24.0,393.0,440.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,1,0,0,0,0,0,1,0,0,0,1
500457183,319.8,188.0,2897.0,3,2,0,5,0,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,49.0,1,0,0,0,0,0,0,0,1,0,0
500457469,1151.67,39.0,1731.0,9,6,4,11,0,15,0,1,1,7,0,1,0,0,0,1,0,1,0,0,2,1,50.0,0,0,0,0,0,0,0,0,0,1,0
500458217,542.85,61.0,315.0,0,7,7,0,0,6,1,2,0,2,0,0,0,0,0,0,0,2,0,0,1,0,29.0,0,0,1,0,0,0,0,0,0,0,0
500458327,118.05000000000001,283.0,35.0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37.0,0,0,0,0,0,0,0,1,0,0,1
500458393,116.7,303.0,598.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,1,1
